16 1000 8037
6 262 2.010010e+00 5.165997e+01
8 262 1.788700e+02 -3.549988e+00
9 262 4.069000e+01 1.363100e+02
12 262 1.703998e+01 1.058900e+02
15 262 1.258002e+01 1.677300e+02
0 263 2.417700e+02 5.731200e+02
1 263 6.576500e+02 5.253700e+02
2 263 -8.410999e+01 3.405500e+02
4 263 4.381000e+01 -5.205200e+02
5 263 6.425500e+02 -6.783002e+01
6 263 -2.303500e+02 6.612000e+02
8 263 1.091998e+01 2.655800e+02
9 263 -2.257300e+02 3.674500e+02
11 263 3.586300e+02 -1.913600e+02
13 263 3.783000e+02 2.455500e+02
14 263 5.433101e+02 -1.514300e+02
0 264 2.159200e+02 5.201800e+02
1 264 6.140900e+02 4.760000e+02
3 264 -2.387400e+02 -4.929999e+01
5 264 6.181500e+02 -1.240200e+02
6 264 -2.494600e+02 5.982200e+02
12 264 -8.278003e+01 5.678800e+02
13 264 3.593700e+02 2.047700e+02
14 264 5.210699e+02 -1.998400e+02
0 265 1.049200e+02 4.273600e+02
1 265 4.689000e+02 4.081600e+02
2 265 -1.879400e+02 1.775400e+02
7 265 -1.161300e+02 5.045300e+02
8 265 -7.477002e+01 1.347000e+02
9 265 -3.069500e+02 2.217800e+02
13 265 2.741400e+02 1.135900e+02
14 265 4.169301e+02 -3.086100e+02
0 266 1.478199e+02 1.870300e+02
1 266 3.776500e+02 1.678400e+02
2 266 1.700700e+02 1.783900e+02
8 266 1.827000e+02 1.084700e+02
12 266 5.959003e+01 2.941700e+02
13 266 4.501700e+02 -5.923999e+01
14 266 6.443700e+02 -5.396899e+02
15 266 1.460300e+02 4.141100e+02
0 267 3.547998e+01 9.151999e+01
1 267 2.247300e+02 1.076900e+02
2 267 1.402700e+02 1.138600e+02
4 267 -2.152400e+02 -4.391600e+02
5 267 6.645000e+02 -5.671801e+02
6 267 -3.645001e+01 1.286100e+02
12 267 -1.356000e+01 1.829200e+02
13 267 3.883900e+02 -1.414000e+02
15 267 1.489990e+00 2.666000e+02
0 268 1.698700e+02 4.897998e+01
1 268 3.410400e+02 2.734003e+01
3 268 1.984500e+02 -2.020800e+02
4 268 -2.604800e+02 -5.484399e+02
10 268 9.859998e+01 2.152800e+02
15 268 1.894200e+02 2.274700e+02
0 269 9.884003e+01 4.014001e+01
1 269 2.674700e+02 3.944000e+01
2 269 2.368800e+02 9.103003e+01
3 269 1.411100e+02 -2.206300e+02
4 269 -2.567100e+02 -4.916000e+02
6 269 6.285999e+01 9.647998e+01
7 269 8.090027e+00 1.704100e+02
8 269 2.263600e+02 2.757999e+01
10 269 1.671002e+01 1.976200e+02
12 269 8.206000e+01 1.489000e+02
13 269 4.565699e+02 -1.785800e+02
15 269 9.353003e+01 2.053200e+02
0 270 2.178000e+02 3.002930e-02
1 270 3.743900e+02 -3.578998e+01
2 270 3.622200e+02 7.148999e+01
3 270 2.566200e+02 -2.365500e+02
7 270 1.304400e+02 1.494900e+02
8 270 3.309800e+02 1.116000e+01
13 270 5.624100e+02 -2.036400e+02
15 270 2.616801e+02 1.669200e+02
0 271 7.344000e+01 2.595001e+01
1 271 2.380200e+02 3.341998e+01
4 271 -2.635600e+02 -4.718700e+02
6 271 4.216998e+01 7.284003e+01
8 271 2.104100e+02 1.148001e+01
9 271 7.151001e+01 1.526300e+02
10 271 -1.078998e+01 1.788900e+02
13 271 4.370200e+02 -1.925100e+02
15 271 6.092999e+01 1.828000e+02
0 272 1.977002e+01 3.601001e+01
1 272 1.909800e+02 5.821002e+01
2 272 1.526200e+02 6.283002e+01
4 272 -2.499200e+02 -4.284300e+02
6 272 -2.714001e+01 6.441998e+01
7 272 -7.188000e+01 1.520100e+02
8 272 1.559900e+02 5.190002e+00
9 272 1.645001e+01 1.431400e+02
10 272 -7.431000e+01 1.847500e+02
12 272 -1.059998e+01 1.190800e+02
13 272 3.855300e+02 -1.895900e+02
15 272 -1.287000e+01 1.888000e+02
0 273 8.783002e+01 -8.509003e+01
1 273 2.186300e+02 -7.996002e+01
2 273 2.744500e+02 -3.715997e+01
3 273 1.827400e+02 -3.424300e+02
6 273 9.676001e+01 -4.582001e+01
7 273 1.858002e+01 4.434998e+01
8 273 2.527600e+02 -7.989001e+01
9 273 1.221600e+02 6.509998e+01
10 273 1.728003e+01 5.195001e+01
13 273 4.625300e+02 -2.878400e+02
15 273 9.527002e+01 3.387000e+01
0 274 2.523600e+02 -1.251300e+02
1 274 3.721400e+02 -1.718300e+02
2 274 4.340000e+02 -5.158002e+01
7 274 1.834200e+02 3.128998e+01
9 274 2.523300e+02 5.822998e+01
10 274 2.116801e+02 2.263000e+01
15 274 3.262200e+02 9.500122e-01
0 275 1.094000e+01 5.096800e+02
1 275 3.913800e+02 5.166400e+02
2 275 -2.821000e+02 2.717900e+02
4 275 1.990997e+01 -3.671000e+02
5 275 4.155000e+02 -1.389000e+02
6 275 -4.689600e+02 5.365100e+02
7 275 -2.175700e+02 5.793900e+02
8 275 -1.527700e+02 2.075800e+02
9 275 -3.920800e+02 3.007100e+02
11 275 1.562200e+02 -2.550500e+02
12 275 -2.945100e+02 5.220100e+02
13 275 1.985200e+02 1.789700e+02
14 275 3.239301e+02 -2.251200e+02
0 276 5.522998e+01 4.937000e+02
1 276 4.327600e+02 4.892400e+02
2 276 -2.402700e+02 2.532400e+02
3 276 -3.730500e+02 -7.915997e+01
4 276 7.510010e+00 -3.930800e+02
5 276 4.587000e+02 -1.556200e+02
6 276 -4.165700e+02 5.245600e+02
7 276 -1.725900e+02 5.671500e+02
9 276 -3.550000e+02 2.860800e+02
11 276 1.969100e+02 -2.672200e+02
13 276 2.334600e+02 1.673100e+02
14 276 3.669800e+02 -2.407100e+02
0 277 -8.366998e+01 4.922300e+02
1 277 2.885400e+02 5.224900e+02
2 277 -3.693400e+02 2.516100e+02
4 277 1.614001e+01 -3.096400e+02
5 277 3.222200e+02 -1.585800e+02
6 277 -5.727500e+02 4.949800e+02
7 277 -3.080700e+02 5.516300e+02
11 277 7.290997e+01 -2.723600e+02
12 277 -3.941700e+02 4.883300e+02
0 278 4.882000e+02 3.473600e+02
1 278 8.363101e+02 2.270600e+02
3 278 1.401100e+02 -9.559998e+01
6 278 1.843000e+02 4.725500e+02
7 278 2.817500e+02 4.880200e+02
9 278 9.551001e+01 2.841400e+02
11 278 6.044700e+02 -3.812000e+02
12 278 2.944399e+02 4.649700e+02
0 279 1.010800e+02 4.426600e+02
1 279 4.688700e+02 4.248400e+02
2 279 -1.934100e+02 1.951800e+02
4 279 -2.631000e+01 -4.179900e+02
5 279 5.033400e+02 -2.090000e+02
6 279 -3.563900e+02 4.680400e+02
7 279 -1.218900e+02 5.196600e+02
8 279 -7.995001e+01 1.484400e+02
12 279 -1.863600e+02 4.554300e+02
13 279 2.706700e+02 1.265800e+02
14 279 4.125300e+02 -2.923500e+02
0 280 1.388700e+02 1.857700e+02
1 280 3.689399e+02 1.690900e+02
2 280 1.615100e+02 1.759800e+02
3 280 5.517999e+01 -1.439200e+02
7 280 8.820007e+00 3.100300e+02
10 280 4.894000e+01 3.727000e+02
13 280 4.410500e+02 -6.133002e+01
14 280 6.328600e+02 -5.415000e+02
15 280 1.333400e+02 4.109200e+02
0 281 2.129399e+02 7.051001e+01
1 281 3.936801e+02 3.546997e+01
4 281 -2.513700e+02 -5.813000e+02
6 281 1.644100e+02 1.581000e+02
7 281 1.119200e+02 2.164900e+02
10 281 1.460600e+02 2.450600e+02
12 281 1.959500e+02 2.051900e+02
13 281 5.449600e+02 -1.453300e+02
15 281 2.463400e+02 2.631500e+02
0 282 1.543800e+02 6.976001e+01
1 282 3.325400e+02 5.253003e+01
2 282 2.762900e+02 1.254100e+02
3 282 1.739500e+02 -1.879000e+02
5 282 8.142100e+02 -5.884100e+02
6 282 1.088300e+02 1.434900e+02
7 282 5.652002e+01 2.078000e+02
8 282 2.613400e+02 5.648999e+01
9 282 1.151000e+02 1.995500e+02
10 282 7.823999e+01 2.381000e+02
12 282 1.342400e+02 1.940700e+02
13 282 4.983400e+02 -1.499700e+02
0 283 -1.489700e+02 3.671800e+02
1 283 1.916801e+02 4.137300e+02
2 283 -4.242700e+02 9.923999e+01
5 283 2.512200e+02 -2.933200e+02
7 283 -3.549500e+02 4.145700e+02
8 283 -2.677800e+02 6.939001e+01
12 283 -4.420000e+02 3.280000e+02
14 283 1.655601e+02 -3.810300e+02
0 284 5.694700e+02 1.164700e+02
1 284 8.336300e+02 -3.773999e+01
2 284 4.747700e+02 7.984998e+01
3 284 3.398400e+02 -2.328900e+02
6 284 3.858500e+02 2.531600e+02
7 284 4.050601e+02 2.859700e+02
8 284 4.485000e+02 3.847000e+01
9 284 2.686700e+02 1.650500e+02
10 284 5.578600e+02 3.372300e+02
12 284 4.722800e+02 2.626500e+02
13 284 7.764000e+02 -9.970001e+01
15 284 7.506200e+02 3.766000e+02
0 285 -1.594300e+02 3.412100e+02
1 285 1.742700e+02 3.907900e+02
2 285 -4.335600e+02 6.600000e+01
7 285 -3.631500e+02 3.857500e+02
8 285 -2.760600e+02 4.295999e+01
11 285 6.789978e+00 -4.074700e+02
14 285 1.540800e+02 -4.097700e+02
0 286 2.194399e+02 9.820007e+00
1 286 3.796899e+02 -2.660999e+01
2 286 3.582300e+02 8.053003e+01
6 286 1.971600e+02 9.734998e+01
7 286 1.299400e+02 1.588800e+02
8 286 3.282000e+02 1.884000e+01
13 286 5.613700e+02 -1.954300e+02
0 287 2.269800e+02 3.979980e+00
1 287 3.857500e+02 -3.477002e+01
6 287 2.054000e+02 9.071997e+01
7 287 1.383800e+02 1.543500e+02
8 287 3.361800e+02 1.398999e+01
12 287 2.339100e+02 1.369100e+02
13 287 5.687100e+02 -2.002100e+02
15 287 2.740900e+02 1.736700e+02
0 288 2.409900e+02 -8.280029e+00
1 288 3.966801e+02 -5.191998e+01
2 288 3.834700e+02 6.285999e+01
3 288 2.768800e+02 -2.444300e+02
0 289 6.166998e+01 -1.004999e+01
1 289 2.156700e+02 1.520020e+00
2 289 2.210900e+02 3.401001e+01
3 289 1.288900e+02 -2.751700e+02
4 289 -2.874300e+02 -4.625500e+02
6 289 4.314001e+01 2.897998e+01
7 289 -1.996997e+01 1.147100e+02
8 289 2.108900e+02 -2.035001e+01
9 289 7.501001e+01 1.219900e+02
10 289 -2.063000e+01 1.356200e+02
12 289 5.637000e+01 8.215002e+01
13 289 4.314800e+02 -2.244700e+02
15 289 4.971002e+01 1.319600e+02
0 290 7.127002e+01 -1.402002e+01
1 290 2.236100e+02 -5.210022e+00
2 290 2.328400e+02 3.358002e+01
3 290 1.399900e+02 -2.769900e+02
4 290 -2.920100e+02 -4.698400e+02
9 290 8.484003e+01 1.217000e+02
10 290 -9.299988e+00 1.327400e+02
12 290 6.991998e+01 7.984003e+01
13 290 4.403101e+02 -2.263500e+02
15 290 6.306000e+01 1.285500e+02
0 291 -1.437400e+02 9.188000e+01
1 291 7.484003e+01 1.535500e+02
2 291 -1.464800e+02 -1.478998e+01
3 291 -2.391600e+02 -3.346200e+02
4 291 -2.016400e+02 -2.890400e+02
5 291 3.971100e+02 -5.811801e+02
6 291 -3.277600e+02 3.748999e+01
7 291 -2.677700e+02 1.657300e+02
8 291 -7.640002e+01 -4.542001e+01
10 291 -2.707300e+02 2.337000e+02
12 291 -2.726200e+02 9.240002e+01
13 291 1.897100e+02 -1.671500e+02
15 291 -2.356300e+02 2.417000e+02
0 292 3.199200e+02 5.215000e+02
1 292 7.310200e+02 4.511900e+02
3 292 -1.520900e+02 -4.469000e+01
4 292 7.820007e+00 -5.671300e+02
5 292 7.235300e+02 -1.176700e+02
6 292 -1.375000e+02 6.152400e+02
8 292 7.225000e+01 2.266600e+02
12 292 2.546002e+01 5.790700e+02
0 293 4.845000e+02 4.017500e+02
1 293 8.500900e+02 2.865200e+02
2 293 2.626300e+02 2.817200e+02
3 293 1.219700e+02 -4.635999e+01
6 293 1.654900e+02 5.334900e+02
7 293 2.706200e+02 5.401300e+02
8 293 2.833500e+02 2.106700e+02
9 293 7.891998e+01 3.283200e+02
0 294 1.423101e+02 5.101900e+02
1 294 5.290400e+02 4.844900e+02
2 294 -1.552800e+02 2.800200e+02
3 294 -2.905900e+02 -5.292999e+01
4 294 1.253003e+01 -4.519200e+02
5 294 5.502200e+02 -1.352800e+02
6 294 -3.161700e+02 5.657500e+02
8 294 -4.903998e+01 2.158100e+02
9 294 -2.829500e+02 3.122700e+02
11 294 2.736200e+02 -2.494700e+02
12 294 -1.508800e+02 5.440500e+02
13 294 3.055601e+02 1.875200e+02
14 294 4.550800e+02 -2.190800e+02
0 295 2.506000e+01 5.105900e+02
1 295 4.049100e+02 5.139700e+02
2 295 -2.681600e+02 2.742000e+02
3 295 -4.005900e+02 -5.906000e+01
5 295 4.302500e+02 -1.367300e+02
6 295 -4.524500e+02 5.427700e+02
9 295 -3.802300e+02 3.037600e+02
13 295 2.100200e+02 1.809200e+02
14 295 3.378101e+02 -2.232600e+02
0 296 8.390015e+00 5.011000e+02
1 296 3.861899e+02 5.078600e+02
4 296 1.452002e+01 -3.644300e+02
6 296 -4.700600e+02 5.236000e+02
7 296 -2.187500e+02 5.691900e+02
8 296 -1.539000e+02 1.986000e+02
9 296 -3.927700e+02 2.914000e+02
11 296 1.544800e+02 -2.629900e+02
12 296 -2.957300e+02 5.101100e+02
0 297 2.356000e+01 4.950200e+02
1 297 3.998700e+02 4.982400e+02
2 297 -2.687000e+02 2.545300e+02
3 297 -4.007800e+02 -7.721997e+01
4 297 1.042999e+01 -3.739000e+02
5 297 4.279301e+02 -1.543800e+02
6 297 -4.513600e+02 5.199000e+02
7 297 -2.034800e+02 5.651600e+02
8 297 -1.416700e+02 1.942000e+02
9 297 -3.795500e+02 2.865400e+02
11 297 1.679200e+02 -2.674600e+02
12 297 -2.778500e+02 5.057800e+02
13 297 2.085900e+02 1.669700e+02
14 297 3.361899e+02 -2.401300e+02
0 298 2.341998e+01 4.865600e+02
1 298 3.975500e+02 4.892700e+02
2 298 -2.681200e+02 2.447300e+02
6 298 -4.502100e+02 5.109200e+02
7 298 -2.024500e+02 5.566500e+02
8 298 -1.409900e+02 1.874700e+02
9 298 -3.786500e+02 2.772400e+02
11 298 1.685300e+02 -2.744900e+02
14 298 3.359700e+02 -2.492300e+02
0 299 -6.975000e+01 4.854000e+02
1 299 3.008300e+02 5.118700e+02
2 299 -3.557200e+02 2.423900e+02
3 299 -4.850600e+02 -8.821997e+01
4 299 1.121997e+01 -3.171000e+02
5 299 3.354200e+02 -1.661000e+02
6 299 -5.555600e+02 4.877400e+02
7 299 -2.935600e+02 5.455100e+02
8 299 -2.128600e+02 1.832300e+02
11 299 8.512000e+01 -2.782100e+02
12 299 -3.778000e+02 4.813500e+02
13 299 1.352900e+02 1.537600e+02
14 299 2.462300e+02 -2.530600e+02
0 300 1.065000e+02 4.371900e+02
1 300 4.730200e+02 4.177200e+02
4 300 -3.032001e+01 -4.202400e+02
6 300 -3.506500e+02 4.612100e+02
7 300 -1.164000e+02 5.145300e+02
8 300 -7.710999e+01 1.427600e+02
13 300 2.755200e+02 1.224000e+02
14 300 4.178700e+02 -2.980200e+02
0 301 2.162000e+01 4.144300e+02
1 301 3.780300e+02 4.168300e+02
2 301 -2.639400e+02 1.605400e+02
3 301 -3.982600e+02 -1.709800e+02
5 301 4.230300e+02 -2.410300e+02
6 301 -4.390500e+02 4.140200e+02
7 301 -1.950600e+02 4.821900e+02
8 301 -1.374900e+02 1.200700e+02
12 301 -2.661200e+02 4.101700e+02
13 301 2.078101e+02 9.763000e+01
14 301 3.346300e+02 -3.253200e+02
0 302 -1.309600e+02 3.790300e+02
1 302 2.125500e+02 4.208000e+02
2 302 -4.080000e+02 1.134700e+02
5 302 2.691000e+02 -2.807800e+02
7 302 -3.397500e+02 4.282400e+02
8 302 -2.547200e+02 8.107999e+01
13 302 8.701001e+01 5.920001e+01
14 302 1.842400e+02 -3.675600e+02
0 303 2.030029e+00 1.172500e+02
1 303 2.040800e+02 1.421500e+02
2 303 8.332001e+01 1.169800e+02
3 303 -9.609985e+00 -2.001500e+02
5 303 6.126500e+02 -5.407600e+02
6 303 -9.573001e+01 1.411700e+02
7 303 -1.082900e+02 2.265700e+02
8 303 1.036900e+02 5.282999e+01
12 303 -6.789001e+01 1.963800e+02
15 303 -4.638000e+01 2.978800e+02
0 304 2.316801e+02 -1.130005e+00
1 304 3.891000e+02 -4.150000e+01
2 304 3.716700e+02 7.027002e+01
6 304 2.108000e+02 8.727002e+01
7 304 1.433600e+02 1.500600e+02
8 304 3.398200e+02 1.025000e+01
10 304 1.749200e+02 1.635000e+02
12 304 2.400699e+02 1.331500e+02
0 305 6.727002e+01 1.339001e+01
1 305 2.283600e+02 2.283002e+01
2 305 2.173101e+02 5.772998e+01
3 305 1.236500e+02 -2.523300e+02
4 305 -2.706000e+02 -4.672100e+02
6 305 4.026001e+01 5.959998e+01
7 305 -1.877002e+01 1.385300e+02
8 305 2.084500e+02 1.529999e+00
9 305 7.071002e+01 1.413000e+02
12 305 5.597998e+01 1.125400e+02
15 305 5.417999e+01 1.648400e+02
0 306 8.600000e+01 -6.080017e+00
1 306 2.400300e+02 -1.890015e+00
2 306 2.451600e+02 4.481000e+01
3 306 1.505200e+02 -2.643400e+02
4 306 -2.878800e+02 -4.817200e+02
6 306 6.908002e+01 4.160999e+01
7 306 3.419983e+00 1.227800e+02
8 306 2.309400e+02 -1.166000e+01
9 306 9.463000e+01 1.314000e+02
10 306 6.469971e+00 1.424300e+02
12 306 8.413000e+01 9.344000e+01
13 306 4.521801e+02 -2.190300e+02
15 306 8.175000e+01 1.406100e+02
0 307 -1.712600e+02 4.999800e+02
1 307 2.007500e+02 5.515500e+02
2 307 -4.544100e+02 2.605100e+02
3 307 -5.819300e+02 -7.006000e+01
4 307 2.695001e+01 -2.603000e+02
5 307 2.374500e+02 -1.502700e+02
7 307 -3.964700e+02 5.506300e+02
8 307 -2.938200e+02 1.956600e+02
11 307 -5.159973e+00 -2.670400e+02
12 307 -4.928500e+02 4.863000e+02
13 307 5.535999e+01 1.612800e+02
14 307 1.491500e+02 -2.400200e+02
0 308 5.422200e+02 1.617100e+02
1 308 8.197300e+02 1.792999e+01
2 308 4.319200e+02 1.125400e+02
6 308 3.398200e+02 2.938100e+02
7 308 3.717200e+02 3.247200e+02
8 308 4.138400e+02 6.657001e+01
10 308 5.219800e+02 3.876400e+02
12 308 4.296200e+02 3.017200e+02
13 308 7.435300e+02 -6.346002e+01
15 308 7.074800e+02 4.358400e+02
0 309 -1.910999e+01 7.478003e+01
1 309 1.695699e+02 1.060600e+02
2 309 7.981000e+01 7.821997e+01
5 309 5.992600e+02 -5.874100e+02
6 309 -1.001200e+02 9.050000e+01
7 309 -1.207300e+02 1.817300e+02
8 309 9.840002e+01 1.998999e+01
10 309 -1.235800e+02 2.262200e+02
12 309 -7.746997e+01 1.459900e+02
13 309 3.398900e+02 -1.614900e+02
15 309 -6.973999e+01 2.363900e+02
0 310 1.679200e+02 -1.114001e+01
1 310 3.194399e+02 -3.152002e+01
2 310 3.261700e+02 5.690997e+01
3 310 2.247600e+02 -2.515500e+02
7 310 8.563000e+01 1.313600e+02
13 310 5.248700e+02 -2.161200e+02
15 310 1.952100e+02 1.454200e+02
0 311 1.453003e+01 -2.770001e+01
1 311 1.666200e+02 -2.780029e+00
2 311 1.730700e+02 -1.469971e+00
3 311 8.445001e+01 -3.106100e+02
4 311 -2.938700e+02 -4.236200e+02
7 311 -6.537000e+01 8.806000e+01
9 311 3.765997e+01 9.029999e+01
10 311 -7.337000e+01 1.102500e+02
12 311 3.109985e+00 4.485999e+01
13 311 3.897600e+02 -2.445600e+02
15 311 -1.107001e+01 1.009400e+02
0 312 -5.080017e+00 -3.039001e+01
1 312 1.482800e+02 -2.100220e-01
2 312 1.488900e+02 -1.322998e+01
3 312 5.948999e+01 -3.225700e+02
6 312 -3.419000e+01 -2.021002e+01
7 312 -8.590002e+01 8.148001e+01
8 312 1.494900e+02 -5.820999e+01
10 312 -9.666998e+01 1.055200e+02
12 312 -2.270001e+01 3.397998e+01
13 312 3.705601e+02 -2.489400e+02
15 312 -3.771997e+01 9.537000e+01
0 313 -1.665000e+02 4.893000e+02
1 313 2.030900e+02 5.398800e+02
2 313 -4.491800e+02 2.483700e+02
3 313 -5.758700e+02 -8.247998e+01
4 313 2.106000e+01 -2.618500e+02
5 313 2.414200e+02 -1.608000e+02
7 313 -3.903600e+02 5.403000e+02
11 313 -6.699829e-01 -2.755900e+02
13 313 5.945001e+01 1.526800e+02
14 313 1.535699e+02 -2.506200e+02
0 314 1.658600e+02 7.525000e+01
1 314 3.462600e+02 5.467999e+01
2 314 2.828500e+02 1.310400e+02
3 314 1.800300e+02 -1.820800e+02
6 314 1.164900e+02 1.532900e+02
7 314 6.646997e+01 2.142700e+02
10 314 9.146002e+01 2.457000e+02
12 314 1.440100e+02 2.021300e+02
13 314 5.061100e+02 -1.444300e+02
15 314 1.808900e+02 2.629800e+02
0 315 1.631000e+01 1.320001e+01
1 315 1.814500e+02 3.546002e+01
2 315 1.587600e+02 4.090997e+01
4 315 -2.653400e+02 -4.263400e+02
6 315 -2.196002e+01 3.845001e+01
7 315 -6.892999e+01 1.283600e+02
8 315 1.611800e+02 -1.335999e+01
9 315 2.973999e+01 1.237800e+02
10 315 -7.073999e+01 1.550200e+02
12 315 -6.710022e+00 9.266998e+01
13 315 3.862200e+02 -2.089500e+02
0 316 5.439001e+01 -8.372998e+01
1 316 1.880200e+02 -6.960999e+01
2 316 2.385699e+02 -4.765002e+01
4 316 -3.401300e+02 -4.546200e+02
6 316 5.867999e+01 -5.760999e+01
7 316 -1.469000e+01 3.934003e+01
8 316 2.226400e+02 -8.789001e+01
10 316 -2.065997e+01 4.898999e+01
12 316 6.879999e+01 -6.710022e+00
13 316 4.314900e+02 -2.895500e+02
15 316 4.995001e+01 3.070001e+01
0 317 1.692100e+02 2.459003e+01
1 317 3.328900e+02 3.210022e+00
3 317 2.082000e+02 -2.202100e+02
4 317 -2.779500e+02 -5.489700e+02
6 317 1.428800e+02 1.001000e+02
7 317 8.046997e+01 1.660600e+02
8 317 2.880800e+02 2.601999e+01
10 317 1.003300e+02 1.864000e+02
12 317 1.665900e+02 1.495500e+02
13 317 5.195601e+02 -1.863900e+02
15 317 1.916100e+02 1.939400e+02
0 318 1.562700e+02 -2.485999e+01
1 318 3.029600e+02 -4.112000e+01
2 318 3.209200e+02 4.177002e+01
3 318 2.210400e+02 -2.653500e+02
4 318 -3.120800e+02 -5.394600e+02
6 318 1.528000e+02 4.202002e+01
7 318 7.615997e+01 1.161700e+02
8 318 2.947000e+02 -1.535001e+01
10 318 9.048999e+01 1.285700e+02
12 318 1.713100e+02 9.083002e+01
13 318 5.161100e+02 -2.292800e+02
15 318 1.802700e+02 1.245000e+02
0 319 1.997700e+02 2.460022e+00
1 319 3.587000e+02 -2.772998e+01
3 319 2.404800e+02 -2.373300e+02
7 319 1.139700e+02 1.497000e+02
8 319 3.175200e+02 1.129999e+01
10 319 1.373000e+02 1.639400e+02
13 319 5.487600e+02 -2.028500e+02
15 319 2.378101e+02 1.680300e+02
0 320 3.064800e+02 5.669800e+02
1 320 7.299000e+02 5.033000e+02
2 320 -2.882001e+01 3.351900e+02
3 320 -1.717700e+02 3.599854e-01
4 320 3.667999e+01 -5.645000e+02
6 320 -1.618300e+02 6.670000e+02
8 320 5.681000e+01 2.622200e+02
9 320 -1.789200e+02 3.644500e+02
11 320 4.176300e+02 -1.921100e+02
13 320 4.294200e+02 2.453000e+02
14 320 6.063199e+02 -1.532700e+02
0 321 3.089900e+02 5.627800e+02
1 321 7.313700e+02 4.981800e+02
2 321 -2.604999e+01 3.311600e+02
3 321 -1.692200e+02 -3.700012e+00
4 321 3.390997e+01 -5.662100e+02
6 321 -1.581600e+02 6.624500e+02
9 321 -1.762900e+02 3.607700e+02
11 321 4.197100e+02 -1.957200e+02
13 321 4.314800e+02 2.421500e+02
14 321 6.089700e+02 -1.570600e+02
0 322 2.194100e+02 5.528200e+02
1 322 6.260000e+02 5.093400e+02
4 322 3.283002e+01 -5.037700e+02
5 322 6.208199e+02 -8.903003e+01
6 322 -2.506700e+02 6.321200e+02
9 322 -2.393900e+02 3.483700e+02
11 322 3.400000e+02 -2.090800e+02
12 322 -8.363000e+01 5.990000e+02
13 322 3.611200e+02 2.273000e+02
14 322 5.229700e+02 -1.725100e+02
0 323 2.053300e+02 5.657200e+02
1 323 6.147700e+02 5.261700e+02
2 323 -1.142300e+02 3.347100e+02
4 323 4.170001e+01 -4.954100e+02
5 323 6.067600e+02 -7.585999e+01
6 323 -2.676400e+02 6.466200e+02
8 323 -1.427002e+01 2.606100e+02
9 323 -2.513500e+02 3.609000e+02
11 323 3.268700e+02 -1.984600e+02
12 323 -1.000000e+02 6.125300e+02
13 323 3.500601e+02 2.378800e+02
14 323 5.087800e+02 -1.597800e+02
0 324 2.341400e+02 5.536200e+02
1 324 6.425300e+02 5.067700e+02
2 324 -8.877002e+01 3.205000e+02
5 324 6.354399e+02 -8.708002e+01
6 324 -2.352000e+02 6.368400e+02
8 324 7.349976e+00 2.505200e+02
11 324 3.530699e+02 -2.076500e+02
12 324 -6.846997e+01 6.022400e+02
0 325 6.463000e+01 5.706700e+02
1 325 4.636300e+02 5.661600e+02
2 325 -2.379100e+02 3.391100e+02
4 325 5.207001e+01 -4.052100e+02
5 325 4.694301e+02 -7.458002e+01
6 325 -4.203500e+02 6.257400e+02
8 325 -1.164400e+02 2.622000e+02
9 325 -3.572000e+02 3.617200e+02
11 325 2.014600e+02 -2.012000e+02
12 325 -2.476400e+02 6.000400e+02
14 325 3.746500e+02 -1.615100e+02
0 326 8.132001e+01 5.738300e+02
1 326 4.825900e+02 5.654000e+02
2 326 -2.237000e+02 3.424300e+02
3 326 -3.556800e+02 9.080017e+00
4 326 5.288000e+01 -4.157300e+02
5 326 4.855100e+02 -7.120001e+01
6 326 -4.027400e+02 6.327200e+02
8 326 -1.047400e+02 2.648700e+02
9 326 -3.450200e+02 3.650500e+02
11 326 2.157800e+02 -1.980500e+02
12 326 -2.305400e+02 6.056300e+02
13 326 2.530000e+02 2.365000e+02
14 326 3.904000e+02 -1.576800e+02
0 327 -1.433300e+02 5.387300e+02
1 327 2.385400e+02 5.834100e+02
2 327 -4.293700e+02 3.046900e+02
3 327 -5.547100e+02 -2.510999e+01
4 327 4.623999e+01 -2.794300e+02
5 327 2.671200e+02 -1.104000e+02
8 327 -2.733400e+02 2.312400e+02
11 327 1.963000e+01 -2.341300e+02
12 327 -4.682900e+02 5.355800e+02
14 327 1.774301e+02 -2.000600e+02
0 328 2.341400e+02 5.536200e+02
1 328 6.425300e+02 5.067700e+02
2 328 -8.877002e+01 3.205000e+02
3 328 -2.281400e+02 -1.382001e+01
4 328 3.290997e+01 -5.138600e+02
5 328 6.354399e+02 -8.708002e+01
6 328 -2.352000e+02 6.368400e+02
8 328 7.349976e+00 2.505200e+02
9 328 -2.288200e+02 3.498300e+02
11 328 3.530699e+02 -2.076500e+02
12 328 -6.846997e+01 6.022400e+02
14 328 5.370000e+02 -1.707700e+02
0 329 5.442500e+02 2.191100e+02
1 329 8.395800e+02 7.838000e+01
2 329 4.213101e+02 1.741100e+02
3 329 2.842500e+02 -1.441000e+02
7 329 3.667200e+02 3.815200e+02
8 329 4.059500e+02 1.175900e+02
9 329 2.211100e+02 2.429600e+02
10 329 5.200699e+02 4.553600e+02
11 329 6.768000e+02 -5.052100e+02
13 329 7.402500e+02 -1.283002e+01
15 329 7.037800e+02 5.173700e+02
0 330 -2.756200e+02 4.454600e+02
1 330 8.366998e+01 5.225300e+02
2 330 -5.568500e+02 1.944100e+02
